fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,class
7.4,0.17,0.29,1.4,0.047,23.0,107.0,0.9939,3.52,0.65,10.4,6,1
10.18281308420352,1.0041146057039751,0.3,2.0,0.031,13.0,128.0,0.9917,3.19,0.49,11.4,5,1
8.5,0.28,0.34,13.8,0.041,32.0,161.0,0.9981,3.13,0.4,9.9,6,1
4.495757366457649,3.800403158373414,0.37,1.3,0.051,16.0,96.0,0.9941,3.32,0.62,10.0,5,1
8.1,0.25,0.38,3.8,0.051,18.0,129.0,0.9928,3.21,0.38,11.5,6,1
4.5766355978221815,0.28,0.29,6.9,0.041,29.0,163.0,0.9952,3.44,0.6,,6,1
6.5,3.026007298081348,0.36,2.2,0.027,36.0,134.0,0.9898,3.28,0.36,12.5,7,1
7.0,0.22,0.32,1.6,0.045,40.0,120.0,0.9914,2.98,0.44,,6,1
8.5,0.28,0.34,13.8,0.041,32.0,161.0,0.9981,3.13,0.4,9.9,6,1
8.0,0.45,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,,7,1
6.9,0.23,0.33,12.8,0.056,44.0,169.0,0.998,3.42,0.42,9.8,6,1
4.9273241867058735,0.45,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,,7,1
7.6,0.23,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,9.2,4,1
7.7,0.28,0.58,12.1,0.046,60.0,177.0,0.9983,3.08,0.46,8.9,5,1
6.619017237722039,0.27,0.61,12.0,0.046,64.0,179.0,0.9982,3.07,0.46,8.9,5,1
3.414229352264461,1.990540478358737,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,7,1
6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,6,1
7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,7,1
6.9,0.25,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,11.5,6,1
8.4,-0.7640120654412037,0.31,2.8,0.054,16.0,89.0,0.99416,2.96,0.45,9.5,6,1
6.5,1.8593007769173857,0.35,1.6,0.049,10.0,164.0,0.99516,3.35,0.51,9.7,5,1
7.2,4.527610839112174,0.38,6.1,0.067,20.0,90.0,0.99496,3.17,0.79,9.7,5,1
6.7542855336021885,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,,6,1
7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,,5,1
6.4,0.5890327848212713,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,,4,1
5.603529416107399,5.855103133197571,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,6,1
6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,,6,1
4.84045465800276,0.29,0.18,8.2,0.042,41.0,180.0,0.99644,3.16,0.49,,5,1
7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,9.4,5,1
6.1,-4.2682656594005675,0.45,10.6,0.094,49.0,169.0,0.99699,3.05,0.54,8.8,5,1
6.7,-4.5907258337873404,0.42,11.2,0.047,52.0,171.0,0.99758,3.54,0.74,10.4,5,1
7.0,3.3242256435581816,0.14,11.6,0.043,35.0,228.0,0.9977,3.13,0.51,8.9,5,1
7.5,-2.146228809562635,0.24,7.1,0.031,28.0,141.0,0.99397,3.16,0.38,,7,1
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,4,1
6.1,6.280010761286338,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,,6,1
7.4,4.212024113698831,0.29,1.7,0.047,16.0,100.0,0.99243,3.28,0.45,10.6,6,1
8.921298762168586,5.032714520274125,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,5,1
9.021498415139789,2.993308916653752,0.54,17.3,0.06,46.0,235.0,1.00182,3.08,0.61,8.8,6,1
7.4,-2.584750871010883,0.29,1.4,0.042,34.0,101.0,0.99384,3.54,0.6,10.5,7,1
10.387942092095411,-4.688024800405576,0.2,7.7,0.046,51.0,174.0,0.99582,3.16,0.52,9.5,5,1
5.714850446386704,4.755884007567067,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0,5,1
6.127415335305936,0.26,0.19,3.4,0.049,47.0,172.0,0.9924,3.14,0.43,,6,1
7.3,0.21,0.21,1.6,0.046,35.0,133.0,0.99466,3.38,0.46,,6,1
5.4116527859548675,0.14,0.35,1.4,0.039,24.0,128.0,0.99212,2.97,0.68,,5,1
7.2,-4.108704618036172,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,9.0,6,1
7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.99748,3.24,0.45,9.3,5,1
7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.99449,3.11,0.53,,6,1
7.578860378393546,0.48,0.28,10.4,0.049,57.0,205.0,0.99748,3.24,0.45,,5,1
6.5,5.114657063182562,0.31,4.1,0.061,20.0,134.0,0.99475,3.18,0.45,9.0,6,1
10.636693918396139,0.25,0.31,2.8,0.032,11.0,61.0,0.99189,3.06,0.44,11.5,6,1
6.9,0.3,0.21,15.7,0.056,49.0,159.0,0.99827,3.11,0.48,9.0,5,1
5.365997303189106,0.19,0.43,10.9,0.045,53.0,154.0,0.99752,3.52,0.77,,6,1
6.9,0.3,0.21,15.7,0.056,49.0,159.0,0.99827,3.11,0.48,9.0,5,1
10.955235887603994,0.42,0.32,6.5,0.027,20.0,167.0,0.99479,3.08,0.43,,5,1
6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.99752,3.52,0.77,10.4,6,1
3.8617591168627765,2.208844280688066,0.3,5.9,0.034,35.0,152.0,0.99642,3.47,0.4,8.5,6,1
8.5,-0.038757961460305385,0.56,17.3,0.055,47.0,169.0,1.00047,3.07,0.67,9.3,6,1
7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,,7,1
8.97715169656663,1.576143053005933,0.26,13.5,0.06,50.0,156.0,0.99784,3.39,0.46,9.9,6,1
4.4602825180642185,1.6458728063472987,0.28,8.5,0.035,28.0,108.0,0.99486,3.4,0.42,10.4,6,1
8.655039619687152,-0.14723116576124057,0.32,6.2,0.053,10.0,94.0,0.99537,3.35,0.47,10.1,5,1
7.482929627300995,4.467061704757942,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.66,,7,1
7.5,4.464202581798602,0.26,14.95,0.067,47.0,178.0,0.99838,3.04,0.49,9.2,4,1
6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.99566,3.17,0.44,,6,1
11.96286120017319,0.14,0.3,1.3,0.033,25.0,91.0,0.99268,3.53,0.39,10.6,6,1
6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.99566,3.17,0.44,9.4,6,1
3.637796821237373,0.8669779054628232,0.52,1.3,0.148,45.0,149.0,0.99468,3.08,0.56,8.7,5,1
6.4,0.16,0.25,1.3,0.047,20.0,77.0,0.9933,3.61,0.54,10.2,6,1
6.3,0.16,0.22,1.3,0.046,18.0,66.0,0.99307,3.61,0.55,10.3,6,1
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,5,1
7.4,-1.4699831601009137,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,9.5,5,1
7.4,4.247862133212873,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,,5,1
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,,5,1
2.171469680064395,0.41,0.24,4.9,0.158,47.0,144.0,0.99471,3.17,0.49,9.4,5,1
6.7,-5.637681140416459,0.23,5.0,0.157,49.0,145.0,0.99471,3.17,0.49,9.4,5,1
7.4,0.33,0.26,15.6,0.049,67.0,210.0,0.99907,3.06,0.68,,5,1
7.3,0.4,0.28,6.5,0.037,26.0,97.0,0.99148,3.16,0.58,12.6,7,1
5.551348262073299,1.5116778210339683,0.24,1.4,0.047,21.0,106.0,0.99383,3.52,0.64,,7,1
4.44616715589706,0.17,0.28,2.7,0.047,38.0,150.0,0.99365,3.1,0.56,10.8,6,1
6.5,2.5387253246267645,0.23,1.2,0.054,39.0,208.0,0.99272,3.18,0.46,9.9,6,1
7.3,-2.085055504334037,0.28,6.5,0.037,26.0,97.0,0.99148,3.16,0.58,12.6,7,1
7.0,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,12.2,7,1
7.5,0.42,0.19,6.9,0.041,62.0,150.0,0.99508,3.23,0.37,10.0,6,1
6.9,0.28,0.31,7.2,0.04,47.0,168.0,0.9946,3.29,0.57,10.6,7,1
2.351795316715167,0.29,0.42,10.6,0.042,66.0,202.0,0.99674,3.24,0.53,9.5,6,1
6.3,0.41,0.18,3.5,0.027,23.0,109.0,0.99018,3.34,0.54,12.8,8,1
8.864652281379627,0.32,0.31,6.4,0.031,38.0,115.0,0.99235,3.38,0.58,,7,1
7.287463619762025,0.3,0.33,2.3,0.043,28.0,125.0,0.99084,3.34,0.44,12.6,7,1
5.160957069887223,3.1413564623129404,0.28,12.05,0.058,25.0,125.0,0.99856,3.45,0.45,,5,1
6.0,0.26,0.18,7.0,0.055,50.0,194.0,0.99591,3.21,0.43,9.0,5,1
6.9,0.44,0.18,11.8,0.051,26.0,126.0,0.9975,3.23,0.48,9.1,5,1
7.5,0.42,0.2,1.4,0.06,15.0,168.0,0.9944,3.06,0.4,,6,1
5.839112208083703,0.28084241605012,0.3,5.0,0.04,40.0,143.0,0.99173,3.33,0.42,12.2,7,1
5.6,-1.342100365847354,0.2,2.2,0.049,18.0,134.0,0.99378,3.21,0.68,10.0,5,1
6.8,0.21,0.55,14.6,0.053,34.0,159.0,0.99805,2.93,0.44,9.2,5,1
9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.99534,3.11,0.49,,5,1
8.1,3.1696700189910167,0.34,1.3,0.035,11.0,126.0,0.99232,3.14,0.5,9.8,6,1
6.8,0.21,0.55,14.6,0.053,34.0,159.0,0.99805,2.93,0.44,9.2,5,1
7.0,0.22,0.26,2.8,0.036,44.0,132.0,0.99078,3.34,0.41,12.0,7,1
9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.99534,3.11,0.49,9.3,5,1
6.8,-2.937053286093248,0.3,3.3,0.029,15.0,80.0,0.99061,3.33,0.63,12.6,7,1
5.2082870070209815,0.19,0.33,6.3,0.032,42.0,127.0,0.99182,3.31,0.38,12.2,6,1
12.651107503457132,3.027580009691638,0.38,8.1,0.061,49.0,144.0,0.9966,3.4,0.58,11.0,6,1
5.19348287707089,-5.747038641457768,0.31,1.6,0.038,34.0,116.0,0.9912,3.25,0.39,12.0,7,1
7.5,0.24,0.62,10.6,0.045,51.0,153.0,0.99779,3.16,0.44,8.8,5,1
7.5,1.1171133401935898,0.59,11.8,0.046,58.0,164.0,0.99814,3.17,0.46,8.9,4,1
6.6,0.531531868640483,0.32,1.7,0.035,39.0,84.0,0.99096,3.59,0.48,12.7,7,1
8.0,-1.4190873005972813,0.3,8.1,0.037,42.0,130.0,0.99379,3.1,0.67,,6,1
0.6335983057501018,0.445,0.0,1.4,0.053,11.0,178.0,0.99426,3.79,0.55,,5,1
6.1,0.41,0.04,1.3,0.036,23.0,121.0,0.99228,3.24,0.61,9.9,6,1
9.988151852458984,1.3688746036670332,0.34,1.8,0.041,42.0,148.0,0.99335,3.35,0.66,11.1,6,1
6.9,0.3,0.21,7.2,0.045,54.0,190.0,0.99595,3.22,0.48,9.4,5,1
6.352733129956537,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,3.13,0.36,9.7,6,1
6.9,0.11128961189663661,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7,5,1
7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,3.13,0.36,9.7,6,1
6.9,3.5140868819166404,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7,5,1
13.716321066453656,0.3,0.4,2.2,0.054,29.0,175.0,0.99445,3.19,0.53,9.8,5,1
7.5,2.0604529664103053,0.29,12.7,0.05,25.0,209.0,0.9986,3.25,0.59,9.3,6,1
7.5,1.658082698623058,0.32,1.4,0.032,31.0,161.0,0.99154,2.95,0.42,10.5,5,1
6.3,1.2755836106806142,0.32,10.6,0.049,38.0,209.0,0.9981,3.47,0.59,,6,1
6.8,-1.046499369641126,0.28,1.9,0.024,64.0,106.0,0.98993,3.45,0.6,12.6,8,1
5.921383083617594,0.23,0.35,17.8,0.058,128.0,212.0,1.00241,3.44,0.43,8.9,5,1
8.3,0.27,0.34,10.2,0.048,50.0,118.0,0.99716,3.18,0.51,,5,1
9.337952539270375,0.26,0.22,4.8,0.041,110.0,198.0,0.99437,3.29,0.67,10.6,5,1
9.746591991797915,0.28,0.35,9.8,0.067,61.0,180.0,0.9972,3.15,0.57,9.0,4,1
7.2,0.34,0.3,8.4,0.051,40.0,167.0,0.99756,3.48,0.62,9.7,5,1
7.0,-0.6754106499270918,0.26,7.2,0.041,21.0,90.0,0.99509,3.22,0.55,9.5,6,1
6.1359925033939895,0.29,0.29,4.8,0.06,27.0,156.0,0.99572,3.49,0.59,,6,1
4.971237696272892,1.0846475206626678,0.3,8.4,0.051,40.0,167.0,0.99756,3.48,0.62,9.7,5,1
9.924099592792714,0.4,0.27,4.5,0.034,27.0,95.0,0.99175,3.21,0.59,12.3,8,1
8.424675753741791,0.17,0.27,1.4,0.032,39.0,149.0,0.99254,3.4,0.52,10.5,5,1
7.0,-0.29007846132140813,0.26,7.2,0.041,21.0,90.0,0.99509,3.22,0.55,9.5,6,1
3.86816969786722,0.24,0.26,11.0,0.043,41.0,211.0,0.99676,3.11,0.49,10.0,6,1
7.7,0.28,0.63,11.1,0.039,58.0,179.0,0.9979,3.08,0.44,8.8,4,1
4.1146930910858375,0.23,0.29,2.6,0.031,24.0,98.0,0.99194,3.0,0.54,10.9,6,1
0.6907099851559853,3.594358491298987,0.31,2.0,0.029,14.0,141.0,0.99077,2.95,0.77,12.2,6,1
7.9,0.46,0.4,10.1,0.168,19.0,184.0,0.99782,3.06,0.62,,5,1
9.686160561936408,0.31,0.22,13.3,0.048,46.0,212.0,0.99942,3.47,0.59,,5,1
7.9,0.5303505686312587,0.34,11.4,0.04,53.0,202.0,0.99708,3.11,0.57,9.6,6,1
6.1,0.28,0.16,1.3,0.06,36.0,126.0,0.99353,3.13,0.46,,6,1
7.0,1.3078998234753934,0.26,1.4,0.044,46.0,89.0,0.99256,3.39,0.48,10.7,7,1
6.5,0.21,0.28,1.4,0.046,26.0,66.0,0.99199,3.43,0.48,,6,1
6.814518420592763,-3.7280518016866826,0.33,7.0,0.024,14.0,130.0,0.9918,3.25,0.45,12.5,7,1
7.1,3.169690816181132,0.32,2.0,0.051,29.0,130.0,0.99354,3.3,0.5,10.4,6,1
8.9,-1.5335207810230305,0.37,1.2,0.028,20.0,93.0,0.99244,3.2,0.37,11.5,5,1
7.4,0.32,0.27,12.9,0.04,60.0,221.0,0.99831,3.05,0.66,9.4,5,1
5.513548737074154,0.495,0.27,5.0,0.157,17.0,129.0,0.99396,3.03,0.36,9.3,5,1
3.02566770689444,-2.8779607468901416,0.34,10.1,0.05,30.0,121.0,0.99724,3.17,0.49,10.1,6,1
4.9056929407320204,5.188558027337715,0.46,3.75,0.05,14.0,102.0,0.99524,3.28,0.58,9.7,5,1
5.066123262297301,0.18,0.29,1.7,0.035,39.0,144.0,0.9927,3.49,0.5,10.5,6,1
6.7,0.24,0.26,12.6,0.053,44.0,182.0,0.99802,3.42,0.42,,5,1
4.583023199556537,2.4128645672977744,0.24,1.3,0.06,42.5,204.0,0.99512,3.59,0.51,,5,1
7.953508226552893,0.32,0.35,1.6,0.092,24.0,138.0,0.99438,3.19,0.44,9.8,5,1
9.150404379895441,3.261287156675326,0.44,7.6,0.05,40.0,227.0,0.99679,3.12,0.52,9.0,5,1
7.2,0.3,0.3,8.1,0.05,40.0,188.0,0.99652,3.15,0.49,9.1,6,1
14.208837707855592,1.703488548721953,0.3,14.9,0.037,70.0,169.0,0.99698,3.25,0.37,,6,1
6.1,0.16,0.29,6.0,0.03,29.0,144.0,0.99474,3.68,0.46,10.7,6,1
6.239948909907223,0.1,0.24,6.0,0.039,25.0,107.0,0.99511,3.59,0.49,10.5,7,1
6.2,0.1705476122888669,0.73,7.2,0.099,47.0,202.0,0.99582,3.21,0.43,9.2,5,1
9.346207989290836,0.33,0.18,3.0,0.036,5.0,85.0,0.99125,3.28,0.4,11.5,4,1
7.6,0.48,0.37,1.2,0.034,5.0,57.0,0.99256,3.05,0.54,10.4,3,1
4.710081669060676,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,12.0,6,1
1.975161055073933,0.32,0.29,4.9,0.036,41.0,150.0,0.99168,3.38,0.43,12.2,6,1
6.143095059869626,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,12.0,6,1
2.2068348463772756,0.22,0.29,8.9,0.05,24.0,90.0,0.99556,3.29,0.46,9.8,6,1
9.44401950150731,-0.60881202416879,0.56,16.45,0.063,52.5,282.0,1.00098,3.1,0.51,9.3,5,1
6.4,2.60733055637001,0.19,2.0,0.084,21.0,191.0,0.99516,3.49,0.63,9.6,4,1
6.4,3.6675571267148785,0.19,1.9,0.085,21.0,196.0,0.99516,3.49,0.64,9.5,4,1
4.658637626474005,0.23,0.42,5.1,0.042,37.0,144.0,0.99518,3.5,0.59,10.2,6,1
6.9,-0.05455124377753767,0.28,4.4,0.029,14.0,107.0,0.99347,3.24,0.46,10.4,8,1
6.7,6.477628594102404,0.29,5.8,0.025,26.0,74.0,0.9929,3.28,0.53,11.0,6,1
1.0371858397362441,0.15,0.28,4.4,0.029,14.0,107.0,0.99347,3.24,0.46,10.4,8,1
12.80807543758053,-0.3919556491324285,0.68,12.9,0.042,56.0,160.0,0.99841,3.05,0.41,,5,1
5.2873148606838605,-3.882025334669917,0.29,1.3,0.053,24.0,189.0,0.99362,3.29,0.54,9.9,4,1
1.9871420911674065,0.3,0.3,1.3,0.053,24.0,186.0,0.99361,3.29,0.54,9.9,4,1
7.6,-4.954568222981931,0.35,1.2,0.041,7.0,106.0,0.9914,3.06,0.45,11.3,4,1
6.8,0.46,0.26,2.7,0.042,28.0,83.0,0.99114,3.38,0.51,12.0,8,1
7.0,-4.78332610363798,0.26,1.7,0.042,34.0,130.0,0.9925,3.43,0.5,10.7,8,1
6.5,0.24,0.29,8.2,0.043,32.0,156.0,0.99453,3.13,0.7,10.1,6,1
6.4,0.17,0.34,1.5,0.091,42.0,135.0,0.9938,3.25,0.49,9.6,7,1
9.094515371521869,-1.0714353777174845,0.34,1.5,0.093,43.0,136.0,0.9938,3.25,0.49,9.6,6,1
4.114156912382144,-0.0010540633383491205,0.55,12.9,0.056,58.0,252.0,0.99806,3.29,0.49,8.7,5,1
10.270498101071986,0.27,0.29,3.9,0.059,28.0,199.0,0.9961,3.54,0.59,10.3,5,1
6.199816995965852,2.3477989130396746,0.25,17.75,0.047,25.0,218.0,1.00016,2.98,0.66,9.1,5,1
4.877306929211608,0.10417589423868602,0.27,4.9,0.037,13.0,101.0,0.9916,3.17,0.41,11.8,6,1
8.0,0.36,0.39,1.6,0.024,26.0,93.0,0.99116,3.15,0.49,11.9,6,1
7.134495128431139,0.16,0.24,1.4,0.046,17.0,77.0,0.99319,3.66,0.57,10.3,6,1
10.97965814211233,0.19,0.42,2.0,0.047,16.0,104.0,0.99517,3.09,0.66,10.0,4,1
9.2,2.6901131039025543,0.49,2.0,0.044,18.0,107.0,0.99514,3.1,0.53,10.2,4,1
10.305451212021795,0.3946784978684815,0.28,8.2,0.038,72.0,202.0,0.99566,3.12,0.56,,6,1
8.8,0.33,0.36,2.1,0.034,19.0,125.0,0.99166,2.96,0.98,12.7,6,1
9.530776583812013,0.20056427838059812,0.46,1.8,0.046,23.0,130.0,0.99587,3.04,0.67,,5,1
6.6,-1.5025446220253413,0.18,8.5,0.044,59.0,188.0,0.99558,3.16,0.49,9.5,5,1
9.48585016466375,4.70776538119344,0.26,4.45,0.033,23.0,100.0,0.99117,3.17,0.52,12.7,6,1
7.6,-4.284452889733984,0.27,5.8,0.036,23.0,109.0,0.99399,3.34,0.54,11.0,6,1
9.736885820770262,0.705,0.1,13.0,0.044,44.0,214.0,0.99741,3.1,0.5,9.1,5,1
7.7017074157005485,1.1139308721416457,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,4,1
7.0,0.16,0.26,7.3,0.047,30.0,220.0,0.99622,3.38,0.58,10.1,6,1
7.572025660207111,-0.2749513852477006,0.25,19.1,0.045,50.0,208.0,1.00051,3.05,0.5,9.2,6,1
1.964115155306609,2.725263792513502,0.17,8.8,0.08,50.0,212.0,0.99803,3.47,0.66,,4,1
7.1,0.14751179653245272,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,4,1
7.997522470339967,0.38,0.18,7.4,0.095,28.0,195.0,0.99773,3.53,0.71,9.2,4,1
8.2,0.24,0.3,2.3,0.05,23.0,106.0,0.99397,2.98,0.5,10.0,5,1
7.0,0.16,0.26,6.85,0.047,30.0,220.0,0.99622,3.38,0.58,10.1,6,1
7.426521097423453,0.8409311168476952,0.09,11.4,0.044,45.0,204.0,0.99713,3.15,0.46,9.0,5,1
6.3,0.41,0.16,0.9,0.032,25.0,98.0,0.99274,3.16,0.42,9.5,5,1
4.859152442947877,0.36,0.41,19.35,0.07,67.0,207.0,1.00118,3.39,0.53,9.1,5,1
8.1,-0.3999188669291337,0.32,7.9,0.031,23.0,118.0,0.99176,3.05,0.46,13.3,7,1
10.63329909077498,0.26,0.43,11.75,0.045,53.0,198.0,0.9969,3.26,0.55,9.5,5,1
1.9164991012600536,4.619769212395993,0.18,7.7,0.096,28.0,210.0,0.99771,3.56,0.72,9.2,5,1
12.13210894609466,0.24,0.29,3.0,0.036,17.0,117.0,0.99411,3.36,0.68,10.1,6,1
6.2,0.44,0.18,7.7,0.096,28.0,210.0,0.99771,3.56,0.72,9.2,5,1
7.2,0.24721765518087022,0.29,3.0,0.036,17.0,117.0,0.99411,3.36,0.68,10.1,6,1
7.3,0.22,0.26,1.5,0.04,32.0,172.0,0.99194,3.27,0.48,11.2,6,1
8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.99558,3.14,0.55,9.8,6,1
7.3,0.22,0.26,1.5,0.04,32.0,172.0,0.99194,3.27,0.48,11.2,6,1
8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.99558,3.14,0.55,,6,1
6.4,6.188953634840417,0.17,8.3,0.042,61.0,195.0,0.99577,3.22,0.46,9.4,5,1
6.3,0.29,0.14,7.05,0.045,50.0,177.0,0.99564,3.23,0.42,9.0,5,1
6.3331801640966034,1.0867412448826075,0.17,8.4,0.044,60.0,198.0,0.99578,3.21,0.47,,5,1
7.4,0.35,0.2,13.9,0.054,63.0,229.0,0.99888,3.11,0.5,,6,1
8.3,0.34527952239198123,0.27,17.5,0.045,48.0,253.0,1.00014,3.02,0.56,9.1,6,1
7.352554535508696,0.35,0.35,5.6,0.034,9.0,148.0,0.99441,3.17,0.5,9.8,4,1
5.714867656409188,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4,5,1
2.9987812624300094,0.26,0.28,4.8,0.05,34.0,150.0,0.99437,3.13,0.5,10.0,6,1
6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4,5,1
6.88117030460266,0.27,0.37,9.7,0.042,36.0,130.0,0.9979,3.48,0.75,9.9,6,1
6.8,0.46,0.26,6.3,0.147,49.0,159.0,0.99434,3.14,0.47,10.0,5,1
7.2,0.2,0.28,1.6,0.028,13.0,168.0,0.99203,3.17,1.06,11.5,6,1
7.6,-0.15098087956331424,0.32,14.6,0.063,32.0,201.0,0.998,3.0,0.45,9.2,5,1
7.604234720678377,0.32,0.33,2.5,0.052,40.0,219.5,0.99316,3.15,0.6,10.0,5,1
7.6,1.977740699055535,0.32,14.6,0.063,32.0,201.0,0.998,3.0,0.45,9.2,5,1
6.6,0.34,0.34,2.6,0.051,40.5,210.0,0.99314,3.15,0.61,10.0,5,1
8.628676339207782,0.32,0.33,2.5,0.052,40.0,210.0,0.99316,3.15,0.6,10.0,5,1
5.905900404683296,-1.4951801187216183,0.26,8.2,0.042,21.0,133.0,0.99612,3.43,0.64,,6,1
0.02238047638674523,0.26,0.27,1.5,0.04,19.0,114.0,0.99295,3.36,0.62,10.5,6,1
2.0750159662521233,0.27,0.26,2.3,0.043,61.0,181.0,0.99394,3.45,0.63,10.6,6,1
6.6,0.56,0.15,10.0,0.037,38.0,157.0,0.99642,3.28,0.52,,5,1
6.6,0.56,0.15,10.0,0.037,38.0,157.0,0.99642,3.28,0.52,9.4,5,1
7.3,0.19,0.27,1.6,0.027,35.0,136.0,0.99248,3.38,0.54,11.0,7,1
6.3,0.2,0.26,1.6,0.027,36.0,141.0,0.99268,3.53,0.56,10.8,6,1
7.1,0.7272271971171105,0.3,16.0,0.036,58.0,201.0,0.99954,3.3,0.67,9.0,5,1
7.8,0.34441104232345526,0.33,10.4,0.031,47.0,194.0,0.99692,3.07,0.58,,6,1
8.1,0.33,0.36,7.4,0.037,36.0,156.0,0.99592,3.19,0.54,10.6,6,1
14.25605887128988,1.305743097795569,0.36,7.4,0.037,36.0,156.0,0.99592,3.19,0.54,,6,1
7.8,1.3700909787852646,0.33,10.4,0.031,47.0,194.0,0.99692,3.07,0.58,9.6,6,1
3.322392048683653,1.5359846405517392,0.24,16.05,0.045,31.0,147.0,0.99822,3.08,0.52,9.2,5,1
6.6,0.614714238519876,0.24,16.05,0.045,31.0,147.0,0.99822,3.08,0.52,9.2,5,1
8.2,0.26,0.33,2.6,0.053,11.0,71.0,0.99402,2.89,0.49,9.5,5,1
8.3,4.956830477048122,0.33,2.5,0.053,12.0,72.0,0.99404,2.89,0.48,9.5,5,1
11.281148374717624,1.5277064485474514,0.26,10.8,0.039,37.0,184.0,0.99787,3.47,0.58,10.3,7,1
6.0,0.26,0.15,1.2,0.053,35.0,124.0,0.99347,3.08,0.46,8.8,5,1
4.697739787747214,0.28,0.78,12.1,0.041,53.0,161.0,0.99838,2.98,0.44,8.7,5,1
7.5,8.087958865077985,0.79,11.95,0.04,51.0,159.0,0.99839,2.98,0.44,8.7,5,1
6.452632270816397,0.28,0.32,1.7,0.038,27.0,128.0,0.99375,3.2,0.62,10.2,6,1
5.2,0.3095542256976179,0.34,0.8,0.029,26.0,77.0,0.99155,3.25,0.51,10.1,6,1
6.8,0.34,0.1,1.4,0.049,29.0,118.0,0.9936,3.21,0.41,9.5,5,1
9.475624778799713,3.126739877365524,0.34,1.3,0.056,34.0,176.0,0.99434,3.1,0.51,9.5,5,1
3.1394166602573783,0.35,0.4,6.3,0.022,23.0,174.0,0.9922,3.54,0.5,11.6,7,1
8.8,-1.9381476251240424,0.23,10.3,0.032,12.0,97.0,0.99571,3.13,0.4,10.7,6,1
6.0,0.29,0.21,15.55,0.043,20.0,142.0,0.99658,3.11,0.54,10.1,6,1
10.876645407277163,4.47236776593391,0.31,1.5,0.035,17.0,83.0,0.99076,3.32,0.44,11.1,7,1
7.627185074205233,0.56,0.09,1.5,0.071,19.0,117.0,0.99496,3.22,0.53,9.8,5,1
6.8,0.29,0.49,1.4,0.142,52.0,148.0,0.9937,3.08,0.49,9.0,6,1
6.1,-1.8428518103234084,0.31,1.5,0.035,17.0,83.0,0.99076,3.32,0.44,11.1,7,1
6.3,0.27,0.37,7.9,0.047,58.0,215.0,0.99542,3.19,0.48,9.5,6,1
